phaseFrac,spacingFactor,widthFactor,helixPlusWeight,anglePlusDeg,helixMinusWeight,angleMinusDeg,axialWeight,bendingWeight,ringWeight,ringSpacingFactor,jointRingWeight,jointRingWidthFactor,middleRingWeight,baseDensity,eval,VF,stressRatio,dispRatio,maxHM,maxAbsUz
9.99999999845538e-09,17.9387235597137,0.902004445490413,0.798952006659406,45.009690593636,0.798952006326781,45.0096905832215,0.350198678353312,0.350073939442868,4e-09,12.00000068,0.750129237541689,3.00354455201946,1.5e-08,0.0400176890161524,177,0.425700260211065,1.20524421178268,0,4578906.68800324,0.0338967505922389
9.99999999849918e-09,17.938845726303,0.901901398572646,0.799006151813383,45.0108641590862,0.799006151492997,45.0108641488508,0.350188685728155,0.350070050664339,4e-09,12.00000068,0.750130407998472,3.00336227611121,1.5e-08,0.040016783117246,178,0.432595254625303,1.15752695282158,0,4397621.53927229,0.032263052363214
9.99999999852984e-09,17.9389312434065,0.901829272310081,0.799044053115956,45.0116856548732,0.799044052804136,45.011685644763,0.350181690928119,0.350067328525073,4e-09,12.00000068,0.750131227318221,3.00323468867462,1.5e-08,0.0400161490024631,179,0.437421750715268,1.12540549211769,0,4275587.20813212,0.0311809910061356
9.9999999985513e-09,17.9389911056195,0.90177878715082,0.799070583878084,45.0122607019092,0.79907058357226,45.0122606918867,0.350176794586507,0.350065423030383,4e-09,12.00000068,0.750131800842044,3.00314538026161,1.5e-08,0.0400157051291961,180,0.440800297978244,1.10352600419744,0,4192463.69458298,0.0304519725120687
9.99999999856629e-09,17.9390330092864,0.901743449119496,0.799089155338192,45.0126632348267,0.799089155036566,45.0126632248656,0.350173367156403,0.350064089185469,4e-09,12.00000068,0.750132202308721,3.00308286574089,1.5e-08,0.040015394421379,181,0.443165281062326,1.08849981118077,0,4135376.89422616,0.0299550314375801
9.99999999857681e-09,17.9390623419111,0.901718713271893,0.799102155324297,45.012945007865,0.79910215502561,45.0129449979469,0.350170967959752,0.350063155494701,4e-09,12.00000068,0.750132483335394,3.00303910624688,1.5e-08,0.0400151769276072,182,0.444820769221185,1.07812087710461,0,4095945.73978372,0.029613542086609
9.9999999985842e-09,17.9390828747766,0.901701398558007,0.799111255296941,45.0131422489899,0.79911125500031,45.0131422391019,0.350169288524264,0.350062501911492,4e-09,12.00000068,0.750132680054066,3.00300847492963,1.5e-08,0.0400150246828,183,0.445979610932386,1.07092311123994,0,4068600.32884193,0.0293775596663545
9.99999999858935e-09,17.9390972477964,0.901689278444214,0.79911762526915,45.0132803177764,0.799117624973959,45.0132803079094,0.350168112920483,0.350062044403407,4e-09,12.00000068,0.750132817757135,3.00298703316854,1.5e-08,0.0400149181118431,184,0.446790800130226,1.06591746711304,0,4049583.12291273,0.02921385097765
9.99999999859294e-09,17.939107308917,0.901680794455667,0.799122084245463,45.0133769659264,0.799122083951279,45.0133769560742,0.350167289998357,0.350061724147827,4e-09,12.00000068,0.750132914149285,3.00297202401467,1.5e-08,0.0400148435123733,185,0.447358632568715,1.06242948991979,0,4036331.7652695,0.0290999726915196
9.99999999859546e-09,17.9391143517048,0.901674855708326,0.799125205526806,45.0134446196312,0.799125205233328,45.0134446097893,0.350166713953124,0.350061499968959,4e-09,12.00000068,0.750132981623789,3.00296151764561,1.5e-08,0.0400147912928425,186,0.447756115275657,1.05999570093674,0,4027085.4295122,0.0290206072616861
9.99999999859724e-09,17.9391192816579,0.901670698607064,0.79912739042273,45.0134919772244,0.799127390129746,45.0134919673897,0.350166310721586,0.350061343043771,4e-09,12.00000068,0.750133028855942,3.0029541632062,1.5e-08,0.040014754739219,187,0.448034353170517,1.05829585709481,0,4020627.46335041,0.0289652218499869
9.99999999859848e-09,17.9391227326258,0.901667788646898,0.799128919849378,45.0135251275397,0.79912891955674,45.01352511771,0.35016602845957,0.350061233196148,4e-09,12.00000068,0.750133061918449,3.0029490151079,1.5e-08,0.040014729151706,188,0.448229119696918,1.05710782886395,0,4016113.96280122,0.0289265352823952
9.99999999859933e-09,17.9391251483038,0.901665751680035,0.799129990447788,45.0135483327603,0.799129990155391,45.0135483229341,0.350165830876189,0.350061156302817,4e-09,12.00000068,0.750133085062204,3.00294541144364,1.5e-08,0.0400147112404585,189,0.448365456265399,1.05627712044303,0,4012957.97473907,0.0288994953676775
9.99999999859994e-09,17.9391268392785,0.901664325805804,0.799130739866555,45.0135645764147,0.799130739574328,45.013564566591,0.350165692567837,0.350061102477487,4e-09,12.00000068,0.750133101262832,3.00294288888088,1.5e-08,0.0400146987025908,190,0.448460891863337,1.05569607062939,0,4010750.4778254,0.0288805873315956
9.99999999860036e-09,17.939128022961,0.901663327695104,0.799131264459633,45.0135759469728,0.799131264167525,45.0135759371508,0.350165595751998,0.350061064799757,4e-09,12.00000068,0.750133112603272,3.00294112308805,1.5e-08,0.0400146899260863,191,0.448527696781891,1.05528955417094,0,4009206.05976292,0.0288673614464174
9.99999999860065e-09,17.9391288515387,0.901662629018232,0.799131631674759,45.0135839063634,0.799131631382734,45.0135838965427,0.350165527980914,0.350061038425347,4e-09,12.00000068,0.75013312054158,3.0029398870336,1.5e-08,0.0400146837825344,192,0.44857446022488,1.05500509971731,0,4008125.37388414,0.0288581080980956
9.99999999860086e-09,17.9391294315431,0.901662139944724,0.799131888725333,45.0135894779369,0.799131888433366,45.013589468117,0.350165480541157,0.35006101996326,4e-09,12.00000068,0.750133126098396,3.00293902179574,1.5e-08,0.0400146794820488,193,0.448607194634972,1.05480603396609,0,4007369.09271662,0.028851633090213
9.999999998601e-09,17.9391298375463,0.901661797593417,0.799132068660729,45.0135933780383,0.799132068368802,45.013593368219,0.350165447333328,0.3500610070398,4e-09,12.00000068,0.750133129988167,3.00293841612937,1.5e-08,0.0400146764717092,194,0.448630108722037,1.05466671359882,0,4006839.79338025,0.028847101728036
9.99999999860111e-09,17.9391301217485,0.901661557947575,0.799132194615502,45.0135961081093,0.799132194323603,45.0135960982904,0.350165424087848,0.350060997993377,4e-09,12.00000068,0.750133132711006,3.00293799216298,1.5e-08,0.0400146743644716,195,0.448646148582983,1.05456920188167,0,4006469.33148593,0.0288439303345748
9.99999999860118e-09,17.93913032069,0.901661390195521,0.799132282783841,45.013598019159,0.799132282491963,45.0135980093404,0.350165407816012,0.350060991660881,4e-09,12.00000068,0.750133134616994,3.00293769538653,1.5e-08,0.0400146728894054,196,0.448657376485643,1.0545009498139,0,4006210.03146479,0.0288417106339091
9.99999999860125e-09,17.9391304599491,0.9016612727691,0.799132344501678,45.0135993568938,0.799132344209814,45.0135993470754,0.350165396425728,0.350060987228135,4e-09,12.00000068,0.750133135951185,3.00293748764304,1.5e-08,0.0400146718568591,197,0.448665236017508,1.05445317650428,0,4006028.53337108,0.0288401569770792
9.99999999860129e-09,17.9391305574304,0.901661190570615,0.799132387704164,45.0136002933081,0.799132387412309,45.0136002834899,0.350165388452528,0.350060984125212,4e-09,12.00000068,0.750133136885119,3.00293734222259,1.5e-08,0.0400146711340767,198,0.448670737689811,1.05441973655427,0,4005901.48989783,0.0288390694848457
9.99999999860129e-09,17.9391306256674,0.901661133031679,0.799132417945903,45.0136009487982,0.799132417654055,45.0136009389801,0.350165382871289,0.350060981953166,4e-09,12.00000068,0.750133137538873,3.00293724042829,1.5e-08,0.040014670628129,199,0.448674588860425,1.05439632934823,0,4005812.56235003,0.0288383082711942
9.99999999860132e-09,17.9391306734332,0.901661092754426,0.799132439115121,45.0136014076412,0.799132438823278,45.0136013978232,0.350165378964421,0.350060980432733,4e-09,12.00000068,0.750133137996501,3.00293716917228,1.5e-08,0.0400146702739656,200,0.448677284679855,1.0543799447849,0,4005750.31489352,0.0288377754395485
9.99999999860132e-09,17.9391307068693,0.90166106456035,0.799132453933573,45.0136017288313,0.799132453641733,45.0136017190133,0.350165376229614,0.350060979368431,4e-09,12.00000068,0.75013313831684,3.00293711929307,1.5e-08,0.0400146700260513,201,0.448679171753455,1.05436847557359,0,4005706.74160952,0.028837402463322
9.99999999860132e-09,17.9391307302746,0.901661044824497,0.799132464306489,45.0136019536644,0.799132464014652,45.0136019438465,0.350165374315248,0.350060978623419,4e-09,12.00000068,0.750133138541078,3.00293708437763,1.5e-08,0.0400146698525112,202,0.448680492704974,1.05436044733165,0,4005676.24109321,0.0288371413846024
9.99999999860136e-09,17.9391307466583,0.9016610310094,0.799132471567531,45.0136021110476,0.799132471275696,45.0136021012297,0.350165372975193,0.350060978101911,4e-09,12.00000068,0.750133138698044,3.00293705993682,1.5e-08,0.0400146697310332,203,0.448681417371039,1.05435482768466,0,4005654.8911967,0.0288369586329446
9.99999999860136e-09,17.9391307581269,0.901661021338833,0.79913247665026,45.0136022212158,0.799132476358426,45.0136022113979,0.350165372037154,0.350060977736855,4e-09,12.00000068,0.750133138807921,3.00293704282825,1.5e-08,0.0400146696459986,204,0.448682064637284,1.05435089381283,0,4005639.94581731,0.0288368307055546
9.99999999860136e-09,17.9391307661549,0.901661014569436,0.799132480208171,45.0136022983335,0.799132479916337,45.0136022885156,0.350165371380527,0.350060977481316,4e-09,12.00000068,0.750133138884834,3.00293703085225,1.5e-08,0.0400146695864743,205,0.448682517723656,1.05434814006771,0,4005629.48391934,0.0288367411559218
9.99999999606902e-09,17.9320680914818,0.907636017334084,0.796000940373493,44.9457444462604,0.796000939373695,44.9457444260944,0.350743260045451,0.350285848954933,4e-09,12.00000068,0.750065460706304,3.01349103448718,1.5e-08,0.040067087129659,206,0.052899999999995,8.84240413164381,0,33593642.6996192,710.330058150452
9.9999999968287e-09,17.9341866097128,0.905839649666366,0.796940578905062,44.9661018174165,0.79694057811773,44.9661018003549,0.350569870947762,0.350218383975847,4e-09,12.00000068,0.750085764213864,3.01032146280852,1.5e-08,0.0400513532934932,207,0.169605072477557,6.39643365647569,0,24301027.5948015,0.651477870452849
9.9999999973605e-09,17.9356697202864,0.904584158753687,0.797598238042185,44.98035200558,0.797598237403541,44.9803519906915,0.35044850979829,0.350171160201907,4e-09,12.00000068,0.750099976669084,3.00810447729554,1.5e-08,0.0400403439600539,208,0.253328623211846,3.61745389858235,0,13743259.405712,0.16890434914095
9.99999999773276e-09,17.9367079701034,0.903706280797156,0.79805855577395,44.9903271454421,0.798058555239369,44.9903271320748,0.350363562504567,0.350138104399548,4e-09,12.00000068,0.750109925387695,3.00655342766239,1.5e-08,0.0400326395585473,209,0.311935108725849,2.4268233928079,0,9219872.41697247,0.0882224168029388
9.99999999799335e-09,17.9374347804547,0.903092240133976,0.798380756576401,44.9973097453672,0.798380756114654,44.9973097330647,0.350304102103985,0.350114965749478,4e-09,12.00000068,0.7501168894907,3.00546810464376,1.5e-08,0.0400272475219461,210,0.352959648585651,1.87123529768716,0,7109108.45755838,0.0602948989292932
9.99999999817574e-09,17.9379435650841,0.902662644130353,0.798606286475833,45.0021975656293,0.798606286065065,45.0021975540722,0.350262481150643,0.350098768896199,4e-09,12.00000068,0.750121764362792,3.00470858028045,1.5e-08,0.0400234736080464,211,0.38167682648751,1.5681355571343,0,5957586.28837347,0.0474094018428806
9.99999999830343e-09,17.9382997228421,0.902362040917766,0.798764152155715,45.005619039735,0.79876415178063,45.0056190286997,0.350233347134115,0.350087431197802,4e-09,12.00000068,0.75012517677325,3.00417701208507,1.5e-08,0.0400208321190391,212,0.401778851018816,1.38898194679218,0,5276954.3827764,0.0404912225489904
9.99999999839281e-09,17.938549037446,0.902151674552861,0.798874655550625,45.0080140714914,0.798874655200517,45.0080140608213,0.350212953641633,0.350079494857397,4e-09,12.00000068,0.750127565460568,3.00380496278972,1.5e-08,0.0400189831995808,213,0.415850268190727,1.27734228712692,0,4852818.2788315,0.0364260055547642
9.99999999845538e-09,17.9387235597137,0.902004445490413,0.798952006659406,45.009690593636,0.798952006326781,45.0096905832215,0.350198678353312,0.350073939442868,4e-09,12.00000068,0.750129237541689,3.00354455201946,1.5e-08,0.0400176890161524,214,0.425700260211065,1.20524421178268,0,4578906.68800324,0.0338967505922389
9.99999999849918e-09,17.938845726303,0.901901398572646,0.799006151813383,45.0108641590862,0.799006151492997,45.0108641488508,0.350188685728155,0.350070050664339,4e-09,12.00000068,0.750130407998472,3.00336227611121,1.5e-08,0.040016783117246,215,0.432595254625303,1.15752695282158,0,4397621.53927229,0.032263052363214
9.99999999852984e-09,17.9389312434065,0.901829272310081,0.799044053115956,45.0116856548732,0.799044052804136,45.011685644763,0.350181690928119,0.350067328525073,4e-09,12.00000068,0.750131227318221,3.00323468867462,1.5e-08,0.0400161490024631,216,0.437421750715268,1.12540549211769,0,4275587.20813212,0.0311809910061356
9.9999999985513e-09,17.9389911056195,0.90177878715082,0.799070583878084,45.0122607019092,0.79907058357226,45.0122606918867,0.350176794586507,0.350065423030383,4e-09,12.00000068,0.750131800842044,3.00314538026161,1.5e-08,0.0400157051291961,217,0.440800297978244,1.10352600419744,0,4192463.69458298,0.0304519725120687
9.99999999856629e-09,17.9390330092864,0.901743449119496,0.799089155338192,45.0126632348267,0.799089155036566,45.0126632248656,0.350173367156403,0.350064089185469,4e-09,12.00000068,0.750132202308721,3.00308286574089,1.5e-08,0.040015394421379,218,0.443165281062326,1.08849981118077,0,4135376.89422616,0.0299550314375801
9.99999999857681e-09,17.9390623419111,0.901718713271893,0.799102155324297,45.012945007865,0.79910215502561,45.0129449979469,0.350170967959752,0.350063155494701,4e-09,12.00000068,0.750132483335394,3.00303910624688,1.5e-08,0.0400151769276072,219,0.444820769221185,1.07812087710461,0,4095945.73978372,0.029613542086609
9.9999999985842e-09,17.9390828747766,0.901701398558007,0.799111255296941,45.0131422489899,0.79911125500031,45.0131422391019,0.350169288524264,0.350062501911492,4e-09,12.00000068,0.750132680054066,3.00300847492963,1.5e-08,0.0400150246828,220,0.445979610932386,1.07092311123994,0,4068600.32884193,0.0293775596663545
9.99999999858935e-09,17.9390972477964,0.901689278444214,0.79911762526915,45.0132803177764,0.799117624973959,45.0132803079094,0.350168112920483,0.350062044403407,4e-09,12.00000068,0.750132817757135,3.00298703316854,1.5e-08,0.0400149181118431,221,0.446790800130226,1.06591746711304,0,4049583.12291273,0.02921385097765
9.99999999859294e-09,17.939107308917,0.901680794455667,0.799122084245463,45.0133769659264,0.799122083951279,45.0133769560742,0.350167289998357,0.350061724147827,4e-09,12.00000068,0.750132914149285,3.00297202401467,1.5e-08,0.0400148435123733,222,0.447358632568715,1.06242948991979,0,4036331.7652695,0.0290999726915196
9.99999999859546e-09,17.9391143517048,0.901674855708326,0.799125205526806,45.0134446196312,0.799125205233328,45.0134446097893,0.350166713953124,0.350061499968959,4e-09,12.00000068,0.750132981623789,3.00296151764561,1.5e-08,0.0400147912928425,223,0.447756115275657,1.05999570093674,0,4027085.4295122,0.0290206072616861
9.99999999859724e-09,17.9391192816579,0.901670698607064,0.79912739042273,45.0134919772244,0.799127390129746,45.0134919673897,0.350166310721586,0.350061343043771,4e-09,12.00000068,0.750133028855942,3.0029541632062,1.5e-08,0.040014754739219,224,0.448034353170517,1.05829585709481,0,4020627.46335041,0.0289652218499869
9.99999999859848e-09,17.9391227326258,0.901667788646898,0.799128919849378,45.0135251275397,0.79912891955674,45.01352511771,0.35016602845957,0.350061233196148,4e-09,12.00000068,0.750133061918449,3.0029490151079,1.5e-08,0.040014729151706,225,0.448229119696918,1.05710782886395,0,4016113.96280122,0.0289265352823952
9.99999999859933e-09,17.9391251483038,0.901665751680035,0.799129990447788,45.0135483327603,0.799129990155391,45.0135483229341,0.350165830876189,0.350061156302817,4e-09,12.00000068,0.750133085062204,3.00294541144364,1.5e-08,0.0400147112404585,226,0.448365456265399,1.05627712044303,0,4012957.97473907,0.0288994953676775
9.99999999859994e-09,17.9391268392785,0.901664325805804,0.799130739866555,45.0135645764147,0.799130739574328,45.013564566591,0.350165692567837,0.350061102477487,4e-09,12.00000068,0.750133101262832,3.00294288888088,1.5e-08,0.0400146987025908,227,0.448460891863337,1.05569607062939,0,4010750.4778254,0.0288805873315956
9.99999999860036e-09,17.939128022961,0.901663327695104,0.799131264459633,45.0135759469728,0.799131264167525,45.0135759371508,0.350165595751998,0.350061064799757,4e-09,12.00000068,0.750133112603272,3.00294112308805,1.5e-08,0.0400146899260863,228,0.448527696781891,1.05528955417094,0,4009206.05976292,0.0288673614464174
9.99999999860065e-09,17.9391288515387,0.901662629018232,0.799131631674759,45.0135839063634,0.799131631382734,45.0135838965427,0.350165527980914,0.350061038425347,4e-09,12.00000068,0.75013312054158,3.0029398870336,1.5e-08,0.0400146837825344,229,0.44857446022488,1.05500509971731,0,4008125.37388414,0.0288581080980956
9.99999999860086e-09,17.9391294315431,0.901662139944724,0.799131888725333,45.0135894779369,0.799131888433366,45.013589468117,0.350165480541157,0.35006101996326,4e-09,12.00000068,0.750133126098396,3.00293902179574,1.5e-08,0.0400146794820488,230,0.448607194634972,1.05480603396609,0,4007369.09271662,0.028851633090213
9.999999998601e-09,17.9391298375463,0.901661797593417,0.799132068660729,45.0135933780383,0.799132068368802,45.013593368219,0.350165447333328,0.3500610070398,4e-09,12.00000068,0.750133129988167,3.00293841612937,1.5e-08,0.0400146764717092,231,0.448630108722037,1.05466671359882,0,4006839.79338025,0.028847101728036
9.99999999860111e-09,17.9391301217485,0.901661557947575,0.799132194615502,45.0135961081093,0.799132194323603,45.0135960982904,0.350165424087848,0.350060997993377,4e-09,12.00000068,0.750133132711006,3.00293799216298,1.5e-08,0.0400146743644716,232,0.448646148582983,1.05456920188167,0,4006469.33148593,0.0288439303345748
9.99999999860118e-09,17.93913032069,0.901661390195521,0.799132282783841,45.013598019159,0.799132282491963,45.0135980093404,0.350165407816012,0.350060991660881,4e-09,12.00000068,0.750133134616994,3.00293769538653,1.5e-08,0.0400146728894054,233,0.448657376485643,1.0545009498139,0,4006210.03146479,0.0288417106339091
9.99999999860125e-09,17.9391304599491,0.9016612727691,0.799132344501678,45.0135993568938,0.799132344209814,45.0135993470754,0.350165396425728,0.350060987228135,4e-09,12.00000068,0.750133135951185,3.00293748764304,1.5e-08,0.0400146718568591,234,0.448665236017508,1.05445317650428,0,4006028.53337108,0.0288401569770792
9.99999999860129e-09,17.9391305574304,0.901661190570615,0.799132387704164,45.0136002933081,0.799132387412309,45.0136002834899,0.350165388452528,0.350060984125212,4e-09,12.00000068,0.750133136885119,3.00293734222259,1.5e-08,0.0400146711340767,235,0.448670737689811,1.05441973655427,0,4005901.48989783,0.0288390694848457
9.99999999860129e-09,17.9391306256674,0.901661133031679,0.799132417945903,45.0136009487982,0.799132417654055,45.0136009389801,0.350165382871289,0.350060981953166,4e-09,12.00000068,0.750133137538873,3.00293724042829,1.5e-08,0.040014670628129,236,0.448674588860425,1.05439632934823,0,4005812.56235003,0.0288383082711942
9.99999999860132e-09,17.9391306734332,0.901661092754426,0.799132439115121,45.0136014076412,0.799132438823278,45.0136013978232,0.350165378964421,0.350060980432733,4e-09,12.00000068,0.750133137996501,3.00293716917228,1.5e-08,0.0400146702739656,237,0.448677284679855,1.0543799447849,0,4005750.31489352,0.0288377754395485
9.99999999860132e-09,17.9391307068693,0.90166106456035,0.799132453933573,45.0136017288313,0.799132453641733,45.0136017190133,0.350165376229614,0.350060979368431,4e-09,12.00000068,0.75013313831684,3.00293711929307,1.5e-08,0.0400146700260513,238,0.448679171753455,1.05436847557359,0,4005706.74160952,0.028837402463322
9.99999999860132e-09,17.9391307302746,0.901661044824497,0.799132464306489,45.0136019536644,0.799132464014652,45.0136019438465,0.350165374315248,0.350060978623419,4e-09,12.00000068,0.750133138541078,3.00293708437763,1.5e-08,0.0400146698525112,239,0.448680492704974,1.05436044733165,0,4005676.24109321,0.0288371413846024
9.99999999860136e-09,17.9391307466583,0.9016610310094,0.799132471567531,45.0136021110476,0.799132471275696,45.0136021012297,0.350165372975193,0.350060978101911,4e-09,12.00000068,0.750133138698044,3.00293705993682,1.5e-08,0.0400146697310332,240,0.448681417371039,1.05435482768466,0,4005654.8911967,0.0288369586329446
9.99999999860136e-09,17.9391307581269,0.901661021338833,0.79913247665026,45.0136022212158,0.799132476358426,45.0136022113979,0.350165372037154,0.350060977736855,4e-09,12.00000068,0.750133138807921,3.00293704282825,1.5e-08,0.0400146696459986,241,0.448682064637284,1.05435089381283,0,4005639.94581731,0.0288368307055546
9.99999999860136e-09,17.9391307661549,0.901661014569436,0.799132480208171,45.0136022983335,0.799132479916337,45.0136022885156,0.350165371380527,0.350060977481316,4e-09,12.00000068,0.750133138884834,3.00293703085225,1.5e-08,0.0400146695864743,242,0.448682517723656,1.05434814006771,0,4005629.48391934,0.0288367411559218
