phaseFrac,spacingFactor,widthFactor,helixPlusWeight,anglePlusDeg,helixMinusWeight,angleMinusDeg,axialWeight,bendingWeight,ringWeight,ringSpacingFactor,jointRingWeight,jointRingWidthFactor,baseDensity,eval,VF,stressRatio,dispRatio,maxHM,maxAbsUz
1.0000000193794e-08,16.5265676381587,0.916980447509884,0.796402033081665,43.1117533542887,0.808992263873532,42.1058053917076,0.348955119844736,0.348292673137931,4e-09,32,0.748909996076586,2.86354572470012,0.041876463837376,69,0.751407515136318,3.0589158188286,2.70966492072048,3471423.15432621,0.0352868261806116
1.0000000193794e-08,16.5265676381587,0.897512152699462,0.777698772076636,43.1117533542887,0.808992263873532,42.1058053917076,0.348955119844736,0.348292673137931,4e-09,32,0.748909996076586,2.86354572470012,0.041876463837376,70,0.751407515136317,3.05835060248209,2.69578068230372,3470781.71623876,0.0351060175854543
1.0000000193794e-08,16.5265676381587,0.897512152699462,0.815047537497194,43.1117533542887,0.808992263873532,42.1058053917076,0.348955119844736,0.348292673137931,4e-09,32,0.748909996076586,2.86354572470012,0.041876463837376,71,0.751407515136317,3.06365046609962,2.70111382483845,3476796.28818723,0.0351754688567832
1.0000000193794e-08,16.5265676381587,0.897512152699462,0.796402033081665,42.4916189856026,0.808992263873532,42.1058053917076,0.348955119844736,0.348292673137931,4e-09,32,0.748909996076586,2.86354572470012,0.041876463837376,72,0.751407515136317,3.11753565326386,2.71082454637462,3537948.1136954,0.035301927497597
1.0000000193794e-08,16.5265676381587,0.897512152699462,0.796402033081665,43.7342335971434,0.808992263873532,42.1058053917076,0.348955119844736,0.348292673137931,4e-09,32,0.748909996076586,2.86354572470012,0.041876463837376,73,0.751407515136318,3.01266609044934,2.69723963947396,3418936.46051502,0.0351250169708313
1.0000000193794e-08,16.5265676381587,0.897512152699462,0.796402033081665,43.1117533542887,0.790325448948786,42.1058053917076,0.348955119844736,0.348292673137931,4e-09,32,0.748909996076586,2.86354572470012,0.041876463837376,74,0.751407515136317,3.06406274566172,2.69559860260256,3477264.16533806,0.0351036464381155
1.0000000193794e-08,16.5265676381587,0.897512152699462,0.796402033081665,43.1117533542887,0.827585824927806,42.1058053917076,0.348955119844736,0.348292673137931,4e-09,32,0.748909996076586,2.86354572470012,0.041876463837376,75,0.751407515136317,3.05795164945868,2.7012119110145,3470328.96276499,0.0351767461917845
1.0000000193794e-08,16.5265676381587,0.897512152699462,0.796402033081665,43.1117533542887,0.808992263873532,41.4910889238203,0.348955119844736,0.348292673137931,4e-09,32,0.748909996076586,2.86354572470012,0.041876463837376,76,0.751407515136317,3.1329423693417,2.71309787531538,3555432.48858258,0.0353315321038975
1.0000000193794e-08,16.5265676381587,0.897512152699462,0.796402033081665,43.1117533542887,0.808992263873532,42.7240896604179,0.348955119844736,0.348292673137931,4e-09,32,0.748909996076586,2.86354572470012,0.041876463837376,77,0.751407515136317,3.07892705017698,2.68580678726069,3494132.98224031,0.0349761317467901
1.0000000193794e-08,16.5265676381587,0.897512152699462,0.796402033081665,43.1117533542887,0.808992263873532,42.1058053917076,0.33915128817474,0.348292673137931,4e-09,32,0.748909996076586,2.86354572470012,0.041876463837376,78,0.751407515136317,3.05895058109091,2.70220519316292,3471462.60442207,0.0351896812872835
1.0000000193794e-08,16.5265676381587,0.897512152699462,0.796402033081665,43.1117533542887,0.808992263873532,42.1058053917076,0.358821693035296,0.348292673137931,4e-09,32,0.748909996076586,2.86354572470012,0.041876463837376,79,0.751407515136317,3.06278550963668,2.69437483557765,3475814.68880014,0.0350877098350457
1.0000000193794e-08,16.5265676381587,0.897512152699462,0.796402033081665,43.1117533542887,0.808992263873532,42.1058053917076,0.348955119844736,0.338493485640403,4e-09,32,0.748909996076586,2.86354572470012,0.041876463837376,80,0.751407515136317,3.06209150522565,2.70579193936928,3475027.09504983,0.0352363899740182
