angleDeg,phaseFrac,spacingFactor,widthFactor,helixPlusWeight,helixMinusWeight,axialWeight,bendingWeight,ringWeight,ringSpacingFactor,jointRingWeight,baseDensity,eval,J,stressObjective,dispObjective,trueMaxHM,maxAbsUz,fullVolumeFraction,maxHM_min_bending,tipUz_min_bending,maxHM_min_torsion,tipUz_min_torsion,maxHM_min_shear,tipUz_min_shear,maxHM_max_bending,tipUz_max_bending,maxHM_max_torsion,tipUz_max_torsion,maxHM_max_shear,tipUz_max_shear,maxHM_max_tension,tipUz_max_tension
45.0012282398187,4.33152482592633e-09,19.4464078390204,0.867005958547799,0.801700484869019,0.801542525425786,0.34948828392957,0.350083338351819,3.61833851437424e-09,31.8736570690211,0.750045703162214,0.0387581135471034,64,0.862986405727724,0.862986405727724,1.18331060553628,54325141.4564043,1.02342958949371,0.4,54325141.4564043,-1.02342958949371,36878887.6584264,-0.624748233437944,9033101.04016024,-0.0373323909875649,54325141.3821222,-1.02342958804555,36877005.149041,-0.623302924012549,9033101.03723387,-0.0373323909708434,22748674.9047726,-0.150989191395403
45.0026345078188,1.25564792294419e-08,20.0760490575218,0.84543569467494,0.801945397820398,0.802046254610939,0.351252414606512,0.35026569501908,3.09340678548648e-09,31.9348896470494,0.750064321782579,0.0381949475797347,65,0.842131259071299,0.842131259071299,1.11778535755608,50640081.0896866,0.962977985198192,0.4,50640081.0735836,-0.962977984822714,34044696.9217713,-0.603260617945249,10529736.6213297,-0.0348335711039293,50640081.0896866,-0.962977985198192,34045818.9795353,-0.601848108579201,10529736.6173761,-0.0348335710849022,25814051.4800103,-0.145058275607735
45.0019371426148,1.21835210089667e-08,20.3324066430939,0.833390103736321,0.80271749972547,0.802276674442931,0.351069227992837,0.349750642445764,6.69179547482343e-09,31.6695119796289,0.750086077480966,0.0383276308774833,66,0.866551561343758,0.866551561343758,1.09996312534431,51875065.9261263,0.946237464238281,0.4,51875065.9261263,-0.946237464238281,40682625.2392369,-0.602874317920992,10887536.0296849,-0.0339585442494352,51875065.799651,-0.946237461556973,40679724.1435549,-0.601471884647617,10887536.0325296,-0.0339585442624553,26701371.3046887,-0.143596865059455
45.0023057864374,8.05220931229942e-09,19.7052703088034,0.859449105748191,0.801537074488685,0.801739848021409,0.350568056639453,0.350389917630443,2.443217768444e-09,32.0133799371001,0.750047795492305,0.0383827152102165,67,0.84927636923584,0.84927636923584,1.16134593020683,52809677.0817649,1.00431294549574,0.4,52809677.0817649,-1.00431294549574,36010432.9081514,-0.613343064139373,9106786.63621753,-0.0366054494071537,52809677.0358517,-1.00431294468793,36012397.126873,-0.611914615423114,9106786.6309299,-0.0366054493789588,22450858.4408118,-0.148813174240785
45.0013588027434,1.41242542645916e-08,20.2424846807141,0.838238788880553,0.803103948447709,0.802381507818061,0.350958850654602,0.350299682978106,2.06200298064868e-09,32.1112852255834,0.750097483223485,0.0379058806164526,68,0.853715889743936,0.853715889743936,1.10253284910277,50507911.9798164,0.948925736186793,0.4,50507911.9798164,-0.948925736186793,34493471.8019012,-0.601672946462161,11054155.629803,-0.034115115077911,50507911.8729649,-0.948925734050988,34479059.570816,-0.600268458480045,11054155.6402229,-0.0341151151223459,27109763.9393414,-0.143929269417239
45.0017458103418,1.15438412468493e-08,20.0815187294119,0.844293555485754,0.802545150051305,0.802160291736584,0.350848994382394,0.350250238918456,2.5763570847861e-09,32.0163811513157,0.750079882775313,0.0381185565894006,69,0.842667155955447,0.842667155955447,1.11635073851902,50566310.1173964,0.961642259923633,0.4,50566310.0713385,-0.961642258970406,34000921.2054233,-0.602794817112106,10580734.9197033,-0.0347808308149647,50566310.1173964,-0.961642259923633,33996606.0502014,-0.601383703951404,10580734.922872,-0.0347808308281536,25939612.9216913,-0.14488399127617
45.0022043478787,9.94827748074752e-09,20.2589057552912,0.840828652318796,0.802400608088023,0.802568643896288,0.350600865852056,0.351397412084608,2.97582153923183e-09,31.8520494511884,0.750082253001933,0.0384809692475873,70,0.856782300334246,0.856782300334246,1.10752295928553,50998272.9131003,0.953145046029758,0.4,50998272.9131003,-0.953145046029758,36212471.2550384,-0.604797819003341,11048056.4191649,-0.0342607457806639,50998272.7726401,-0.953145043603077,36215654.6779994,-0.603386151086019,11048056.4282829,-0.03426074581649,27094000.3938375,-0.144529349869571
45.0020632517915,9.44238688507139e-09,19.8068701710994,0.853527096494247,0.801883399786108,0.801715416617847,0.350805242659977,0.349736239496648,3.24162672491367e-09,31.9592915529472,0.750056322467073,0.0382516488143187,71,0.838049301755678,0.838049301755678,1.14824800775048,52065717.6581281,0.992261201013941,0.4,52065717.5107623,-0.99226119823786,35675838.2177173,-0.608350952553437,8755686.64349863,-0.0361344976764784,52065717.6581281,-0.992261201013941,35674144.9944636,-0.606932417529102,8755686.64399524,-0.0361344976717894,21532618.970406,-0.147522088823831
45.0007143603095,1.34941975309808e-08,19.6869527925294,0.856722313402717,0.802053909691095,0.802206472612098,0.350159882030516,0.3503719393796,3.31673839460226e-09,31.930622426514,0.750060828861905,0.0381126205254619,72,0.85005241982217,0.85005241982217,1.15970016720338,52896279.5736505,1.00290428740874,0.4,52896279.5736505,-1.00290428740874,36028877.5332678,-0.612211449633687,9142638.51333348,-0.0365637077998864,52896279.5211663,-1.00290428643319,36030397.5900657,-0.610786733301181,9142638.52175624,-0.0365637078372625,22531265.9106746,-0.148545243357487
45.0015555972048,1.12712348788163e-08,20.1483358618462,0.839087346869541,0.802587558110281,0.802624643622143,0.350703164540751,0.350263947756132,2.57444830068144e-09,31.8737434098653,0.74997899784427,0.0376146044745004,73,0.849798227348944,0.849798227348944,1.10275228612098,49905441.7152086,0.949239920373855,0.4,49905441.6995189,-0.949239919940219,33480848.6437714,-0.599037221136219,10976987.0325065,-0.0342311542910536,49905441.7152086,-0.949239920373855,33481332.4903318,-0.597635996106125,10976987.0311807,-0.0342311542858465,26915373.6762716,-0.143600160985177
45.0031910664438,7.41673959480099e-09,20.2431948153663,0.839988933335224,0.802201003841804,0.801972163424037,0.351255420135615,0.350139932369658,2.83543946313862e-09,31.9060631233298,0.750041027439005,0.0382899755878112,74,0.854407159529241,0.854407159529241,1.10480601850036,50592015.4473915,0.950902044692397,0.4,50592015.4473915,-0.950902044692397,34659682.3383757,-0.602879352678088,11053863.663515,-0.0341863567856254,50592015.4084926,-0.950902043726,34655119.0283701,-0.601472143921289,11053863.666866,-0.0341863567997645,27109112.067964,-0.144221387498558
45.0013335368481,1.16188609769096e-08,19.8250268419115,0.85250576127735,0.802090683606464,0.802147896273307,0.350433696032122,0.350313934441228,3.1892495912108e-09,31.9244809380038,0.750055878506187,0.0381568656472074,75,0.836815702689999,0.836815702689999,1.14700122104568,51997333.3478459,0.991102301667983,0.4,51997333.3478459,-0.991102301667983,35586890.9994117,-0.607908639870654,8855107.11244438,-0.0360883141343528,51997333.3343663,-0.991102301456802,35587468.3182813,-0.606489685092979,8855107.10987107,-0.0360883141088393,21783380.6674438,-0.147411618173471
45.0021938207393,1.23637978753992e-08,19.741028776423,0.851504453914533,0.802060770418152,0.799692756070487,0.349673164401568,0.350496658510704,2.4655066723388e-09,31.7796806185007,0.750037847699171,0.0378329150676624,76,0.842782914401634,0.842782914401634,1.15075207336712,52278473.5174112,0.994740202961979,0.4,52278473.5055053,-0.994740202724592,35820170.3351486,-0.608969903197249,8976811.04982515,-0.0362369882556981,52278473.5174112,-0.994740202961979,35799750.3930646,-0.607559160697798,8976811.05664934,-0.0362369882929187,22138804.2462981,-0.147631985912002
45.002402190268,9.49527443063753e-09,19.6616127874424,0.860817475081429,0.801564726106181,0.800731310587729,0.35035332140795,0.350329372211478,3.5351877601179e-09,31.9282767344721,0.750131505322401,0.0387761584846893,77,0.853905378781492,0.853905378781492,1.16557204412434,53237541.9512005,1.00798913648498,0.4,53237541.9512005,-1.00798913648498,36150196.7820246,-0.614826710397603,9203025.58224847,-0.0367661784801565,53237541.867244,-1.00798913487734,36141238.1227439,-0.613400351956806,9203025.58776557,-0.0367661785160156,22650405.1178737,-0.149227210394346
45.0017672454712,1.07983028941012e-08,20.0259010630814,0.844464002383914,0.802331868387253,0.802151372596004,0.350615696555902,0.350280303616718,2.78686706035273e-09,31.8873685264564,0.750017124714133,0.0379009825657205,78,0.835891369969296,0.835891369969296,1.12341914716085,51047594.0067442,0.96874791819188,0.4,51047593.9574798,-0.968747917389368,34263947.9243924,-0.603713048196502,9933813.7142899,-0.0350754104794217,51047594.0067442,-0.96874791819188,34261704.1317254,-0.60229971710827,9933813.70823603,-0.035075410453147,24348023.5524011,-0.145657070008366
45.0033012379234,1.65634158877617e-08,19.6595929373101,0.851960321163194,0.802100471421437,0.802324722558168,0.349764878407637,0.350589888445298,3.59918399054201e-09,32.1079448859464,0.750031647770623,0.0379646469769868,79,0.850602862235874,0.850602862235874,1.15620131542422,53015954.9351331,0.999852117429481,0.4,53015954.8327173,-0.999852115537311,36059798.3455119,-0.610231468812206,9154681.23790595,-0.036458427024481,53015954.9351331,-0.999852117429481,36062123.7269184,-0.608812453084507,9154681.24352338,-0.0364584270530742,22529954.5298736,-0.148086360450179
45.0014367247731,8.63833410071398e-09,20.0136154520215,0.848480250833287,0.802094015292495,0.80147470902321,0.350837595873604,0.350179725130681,2.79090100586222e-09,31.8185842961668,0.750060439488783,0.0382478223421793,80,0.835438186809147,0.835438186809147,1.12873596595203,51205041.3279326,0.97348486872387,0.4,51205041.2704999,-0.973484867712938,34380215.0617755,-0.605899467143462,9715480.34069987,-0.0352627197171784,51205041.3279326,-0.97348486872387,34373529.2707209,-0.604482059583635,9715480.35256714,-0.0352627197732195,23811419.1705376,-0.146270641613703
45.0016658282728,1.44714051294717e-08,20.1380526571025,0.838154178851751,0.802748010125018,0.801732086763057,0.350436748920763,0.350207923917468,3.86186249163107e-09,31.7840807230842,0.750055996339263,0.0379030461392096,81,0.849227047193043,0.849227047193043,1.10392829860102,50000155.0062129,0.950301073771668,0.4,50000155.0062129,-0.950301073771668,33583257.6067426,-0.599316397836638,10946333.5525672,-0.0342826486676799,50000154.8424954,-0.950301070618021,33569894.7246673,-0.597913484219409,10946333.5687573,-0.0342826487318154,26839935.1182933,-0.143675457738694
45.0018258178143,1.24986121198869e-08,20.02926316469,0.843424029904748,0.802445301875488,0.801734027078689,0.35046957483456,0.350253420385759,3.44419830787853e-09,31.8412601706205,0.750053946127525,0.0380222772225703,82,0.836326362123865,0.836326362123865,1.12264838995301,51021711.6641471,0.968025699479871,0.4,51021711.6641471,-0.968025699479871,34255043.2848206,-0.603492499787639,9990628.14121947,-0.0350456545208073,51021711.6181927,-0.968025698665731,34246241.9832425,-0.602080541847215,9990628.12791738,-0.0350456544539947,24487724.1625244,-0.145576158662006
45.0013117316227,1.32505819110466e-08,20.2807638515162,0.854598674276851,0.802543618487296,0.802011851343881,0.348664975217318,0.348706148245952,2.63806562739843e-09,32.0167648074547,0.750061024239826,0.0397141178608232,83,0.864555986907326,0.864555986907326,1.12903722182166,51780381.1524908,0.971506589154785,0.4,51780381.1524908,-0.97150658912702,38039801.8376565,-0.615813669562792,11079897.2789786,-0.0349738659962135,51780381.1475708,-0.971506589154785,38031179.2836412,-0.614376960567964,11079897.2754634,-0.0349738659852716,27171968.571128,-0.147002869875911
45.0022334810844,1.01171793325065e-08,19.7921882194003,0.845867631343488,0.802017452651736,0.801627372664952,0.351221313988408,0.350920213634956,3.30119272282932e-09,31.8460690885594,0.750048529454023,0.0375323892538914,84,0.836115185294809,0.836115185294809,1.13832609218826,51942536.1420389,0.98374513824819,0.4,51942536.1376785,-0.983745138129462,35691683.6662727,-0.60362931676357,8602733.50232975,-0.035799779382695,51942536.1420389,-0.98374513824819,35688023.1349112,-0.602222999551699,8602733.48247708,-0.0357997792780409,21442462.2695125,-0.146348600763455
45.0020213098545,1.27876393664712e-08,19.7351842774362,0.85709531577211,0.80242324334625,0.801664012492623,0.351482580320009,0.349906026119818,2.14660002492058e-09,31.4982680664916,0.750045197492977,0.0392688881253843,85,0.846188729939619,0.846188729939619,1.15917968677862,52575006.1656616,1.00219239485007,0.4,52575006.1656616,-1.00219239485007,35926244.688029,-0.612960638188102,8973249.08674213,-0.0365147242635224,52575006.1051964,-1.002192393956,35919217.7166313,-0.611535470186748,8973249.08464061,-0.0365147242488829,22129527.745675,-0.148660405998058
45.0019881394314,1.19205836378004e-08,19.8308697207031,0.853113673071885,0.802310011009776,0.801701928175487,0.350995797041469,0.350060441033246,2.53876858641857e-09,31.683490863711,0.750048529444294,0.0387624769111799,86,0.837182312273441,0.837182312273441,1.14835525182049,52055903.7902156,0.992262661168718,0.4,52055903.6256178,-0.992262657870022,35590141.677638,-0.608730192015327,8885309.40231288,-0.0361264754649845,52055903.7902156,-0.992262661168718,35583952.1182137,-0.60731187798663,8885309.39504961,-0.03612647542288,21859947.8248976,-0.147616186815233
45.0016818370587,9.92693147714907e-09,20.1290504969874,0.847072257340465,0.802374317480557,0.804120815237224,0.351566190163449,0.349860448476542,3.67454448969139e-09,31.9439277653847,0.750067655382858,0.0388581684794539,87,0.849671937874298,0.849671937874298,1.11602895449085,50265696.1965865,0.960820043039975,0.4,50265696.1965865,-0.960820043039975,33716529.2555173,-0.60480783514974,10886326.355279,-0.0347013596938439,50265696.042752,-0.960820040159357,33740294.3759279,-0.6033932752175,10886326.3632285,-0.0347013597274376,26692566.9204899,-0.145067300203801
45.0020658248194,1.17035517136477e-08,19.8375516625504,0.850394080589788,0.802139158902437,0.800800109355131,0.350146209608733,0.350337582022596,2.72414684306295e-09,31.8206675658305,0.750045299620107,0.0380861218607696,88,0.835430501938258,0.835430501938258,1.14429616945585,51933259.2489792,0.988705993172851,0.4,51933259.2489792,-0.988705993172851,35525238.0883936,-0.60683857773485,8896060.25100207,-0.0359902979765735,51933259.1871943,-0.988705992105679,35511910.2465902,-0.605427015880711,8896060.24146955,-0.0359902979447398,21888329.9719425,-0.147132807378504
45.001883355059,1.16555484385946e-08,20.1179998776661,0.851758328640515,0.80355828600616,0.801607099246904,0.351372462899002,0.350663463750417,3.3061320650901e-09,31.8838494365046,0.750051625521568,0.0359319638419516,89,0.846144048370842,0.846144048370842,1.11154517612171,50148297.2064508,0.95703292719239,0.4,50148297.0406567,-0.957032924261596,33725358.9394308,-0.601892944345629,10810681.4759707,-0.0345813491586528,50148297.2064508,-0.95703292719239,33714581.7770097,-0.60048237233005,10810681.4772561,-0.0345813491647135,26505591.9745449,-0.14438658121297
45.0019729431851,1.09238296742985e-08,19.8522146256058,0.848434379033959,0.801682335387741,0.801906540341749,0.350272950013307,0.350005088446063,2.87010637879661e-09,31.848610550533,0.750052395485727,0.0393133046085002,90,0.835426761792413,0.835426761792413,1.14580799805372,51959637.005946,0.989905739495725,0.4,51959637.005946,-0.989905739495725,35477626.5381708,-0.607998744533725,8954704.83490554,-0.0360270341886316,51959636.9638401,-0.989905738539616,35479957.0048356,-0.606578449563631,8954704.83952644,-0.0360270342023087,22038266.2138363,-0.147383850076111
45.0021782060845,1.06948685832769e-08,19.7622698839044,0.855520855121478,0.801926485140682,0.801410845496749,0.350333777286628,0.350157934757078,3.57728375336643e-09,31.6772791370328,0.750019813671596,0.0383671298246251,91,0.841944026210677,0.841944026210677,1.15390333924636,52227949.6374431,0.997192843139161,0.4,52227949.6374431,-0.997192843139161,35792079.1038893,-0.610768898979356,8743874.44421826,-0.0363392060477343,52227949.4593689,-0.997192839821805,35787760.4236492,-0.609346838785586,8743874.4501716,-0.0363392060721394,21651670.9513293,-0.148036306686406
45.0012134583136,9.57287769514726e-09,19.7157059894744,0.856054967344408,0.802523087721429,0.801418989493884,0.349777573751454,0.350124520555509,3.0524025344735e-09,31.7153036984546,0.750027956645944,0.038319039661318,92,0.847640314342126,0.847640314342126,1.15908300118035,52652736.4216888,1.00226646680225,0.4,52652736.4216888,-1.00226646680225,35945495.3129531,-0.612363803758818,9108918.23534861,-0.0365287300222668,52652736.1828537,-1.00226646237144,35934836.7484032,-0.610941024031402,9108918.23525461,-0.0365287300252285,22458975.2004937,-0.148548504042051
45.0022792454445,1.17330667001123e-08,19.9855480616187,0.84807722207948,0.802089826129285,0.801889445155867,0.350883576602322,0.350230400221909,3.08310436949243e-09,31.879859076425,0.750055230498442,0.0382259248535934,93,0.832893350498946,0.832893350498946,1.12980298750982,51334888.9330485,0.974750650367101,0.4,51334888.8698609,-0.974750649307561,34565944.5913301,-0.60545593886099,9178298.48345521,-0.0353246461924718,51334888.9330485,-0.974750650367101,34563778.1042791,-0.604039416349109,9178298.47636649,-0.0353246461540441,22491197.4787528,-0.146305244058267
45.0016865999456,1.14140811293569e-08,20.0664137795379,0.844732549145305,0.802569219009865,0.802134157699204,0.350787530934064,0.350244356455043,2.57492502770693e-09,32.0071812986086,0.750078367561297,0.0381237048220663,94,0.840983030317115,0.840983030317115,1.11929222903043,50714308.3047383,0.964423159222495,0.4,50714308.3047383,-0.964423159222495,34085268.0843764,-0.603504407341064,10439303.7109789,-0.034897239404803,50714308.217307,-0.964423157625876,34080109.3499525,-0.602091782666888,10439303.7062647,-0.0348972393820644,25591425.4683686,-0.145213330465663
45.0018095014805,1.12298661383783e-08,19.9900832419642,0.847415877546628,0.802408542779644,0.801953338731071,0.350674080417391,0.350222750587893,2.79551475566582e-09,31.9244037401431,0.750063729088934,0.0381843849960911,95,0.833054159699026,0.833054159699026,1.12926148709197,51298758.2372401,0.974217115737907,0.4,51298758.2372401,-0.974217115737907,34528680.0594,-0.605318109037667,9272919.13764445,-0.0353036942106386,51298758.0762893,-0.974217112728881,34523775.9930652,-0.60390194820111,9272919.1417406,-0.0353036942248775,22723747.841523,-0.146252858360766
45.0017592625205,1.33070998171028e-08,20.0520950709618,0.845691284651561,0.802699814326226,0.801869263742446,0.350294216391664,0.350747309612381,2.77228646977682e-09,31.7189932338224,0.750043093202942,0.038227501384905,96,0.839514992847182,0.839514992847182,1.12327071448604,50858844.1879671,0.968087607385958,0.4,50858844.1879671,-0.968087607385958,34159053.2026058,-0.604825944215031,10280554.3206664,-0.0350445866867469,50858844.1166556,-0.968087606087975,34148732.8130558,-0.60341114996929,10280554.3195814,-0.0350445866690183,25200309.4094515,-0.145673019605665
45.0019872544738,1.02880294049637e-08,19.8679838657897,0.851560889668767,0.802087515080875,0.801753878809477,0.350677470737443,0.34998894638073,3.11732282506798e-09,31.8990566391544,0.750053015151043,0.0382456102230041,97,0.833287525971836,0.833287525971836,1.14400754561051,51820159.51116,0.98822245465428,0.4,51820159.4484931,-0.988222453623588,35365671.5270588,-0.607343453788766,8972315.21986431,-0.03596342811218,51820159.51116,-0.98822245465428,35362055.0652025,-0.605925981668343,8972315.21339214,-0.0359634280756976,22088297.1709278,-0.147176195168603
45.0018342273877,1.02850592832856e-08,20.0341382710048,0.845844130299341,0.802236151904051,0.801891409951089,0.35005071685308,0.350411048647703,3.66300718703214e-09,32.0312489928582,0.75005163384352,0.0376412800575208,98,0.836820051001677,0.836820051001677,1.12387708776969,50964446.7492855,0.968962103277259,0.4,50964446.6751268,-0.968962102060612,34213999.9400543,-0.604226959739378,10048033.0715631,-0.0350866499979965,50964446.7492855,-0.968962103277259,34209473.1988775,-0.60281241370748,10048033.0512252,-0.0350866499123265,24628465.9842602,-0.145701315295256
45.0018727053987,1.06715985486862e-08,19.9831900041806,0.847655261186355,0.802254616775988,0.801844040130239,0.350286934227492,0.350323389466809,3.34221286899411e-09,31.943974393894,0.750050857743713,0.0379178433996168,99,0.832311273320895,0.832311273320895,1.12943144813781,51301677.953353,0.974434518460516,0.4,51301677.953353,-0.974434518460516,34562638.5000204,-0.605137707509965,9122470.66980552,-0.0353181959717111,51301677.9341464,-0.974434517971874,34558164.8992742,-0.603722080428444,9122470.67314092,-0.0353181959944784,22353893.3779757,-0.146227723789688
45.0025786913922,1.04036344460962e-08,20.0665158179808,0.845642657523717,0.802482794029479,0.801394772606306,0.350588218654668,0.350159115364124,2.93875452845792e-09,31.7927343039177,0.750043447987874,0.0381968921718695,100,0.841267753519329,0.841267753519329,1.12044952084876,50727962.0023394,0.965412208206299,0.4,50727961.9398391,-0.965412207073708,34090769.0140039,-0.604084969793407,10443457.6566213,-0.0349355444503554,50727962.0023394,-0.965412208206299,34077862.5372684,-0.602671883608196,10443457.6522084,-0.0349355444332933,25601647.0054268,-0.145351624859165
45.0016448254854,1.13023548268402e-08,19.8852132353884,0.850784409389276,0.802188713903345,0.801959625203382,0.350472325281117,0.350275228252547,3.12469195491876e-09,31.8914961611028,0.750052770876611,0.038166867502773,101,0.831968824583827,0.831968824583827,1.1422162789402,51719800.2936594,0.986532632328747,0.4,51719800.2936594,-0.986532632328747,35254618.6088417,-0.607034919975858,8982411.32036059,-0.0358867607323838,51719800.0725628,-0.986532628113204,35252202.3014922,-0.60561694951497,8982411.31309873,-0.0358867606939721,22120803.7599348,-0.14703760030193
45.0020562450415,9.51052970818821e-09,19.8381021142271,0.85598955499375,0.802085411904863,0.801846267592556,0.350552795609178,0.350223260359965,2.67742212268728e-09,31.8842115831819,0.750045184491387,0.0383565218499396,102,0.83687389414462,0.83687389414462,1.15007772117202,52019592.806897,0.993677944110662,0.4,52019592.806897,-0.993677944110662,35546058.9865953,-0.609590913931249,8910644.5866985,-0.0361856836432088,52019592.6829623,-0.993677941733974,35543571.6595281,-0.608168813709854,8910644.57100542,-0.0361856835615733,21925473.6527492,-0.147805905581134
45.0018834246212,1.16734040911369e-08,19.9813569428296,0.846546728810888,0.802355331651615,0.801762087425641,0.350490379620262,0.350245880325435,3.23403952734449e-09,31.8519929085295,0.750051755718492,0.0381055057219918,103,0.832147978067384,0.832147978067384,1.1287768733591,51316659.3721347,0.973908729491305,0.4,51316659.3721347,-0.973908729491305,34583650.0738153,-0.604790142303974,9089038.59905286,-0.0352960197448879,51316659.267869,-0.973908727550177,34577064.0541759,-0.603375638135529,9089038.59726935,-0.0352960197428953,22271801.2380646,-0.146154593525544
45.0015902390266,1.20327084526858e-08,20.1072936351292,0.85362885853096,0.80256956512646,0.80197536902694,0.349679635308943,0.349444448831317,2.78385444923355e-09,31.880385443012,0.750051138875637,0.0389583809807306,104,0.848141573614983,0.848141573614983,1.12724348242761,50519062.503152,0.970641031456679,0.4,50519062.4528894,-0.970641030672557,33884779.9382598,-0.609257126156661,10755571.2052981,-0.0351143827905145,50519062.503152,-0.970641031456679,33876832.6851133,-0.607830195500938,10755571.2080208,-0.03511438280161,26369874.2507296,-0.146240350479839
45.0020726705704,1.05653876126808e-08,19.8706480677946,0.847800815198398,0.802155486105235,0.801714373855381,0.350835754510106,0.350551143594275,3.16347779594669e-09,31.8546449122091,0.750049181809427,0.0378828576843131,105,0.831760527408191,0.831760527408191,1.13869866867397,51728735.1230362,0.983628375931463,0.4,51728735.1230362,-0.983628375931463,35329491.9519069,-0.604924336577339,8956010.55690791,-0.0357809651152123,51728735.0826119,-0.983628375197086,35325129.744823,-0.603512859012598,8956010.55521529,-0.0357809651053945,22048186.8021629,-0.146567833657053
45.0021073788237,1.12328249715766e-08,19.8471415379339,0.855611409398549,0.802225766289939,0.801378511937199,0.350321562782046,0.350129151732352,3.36802966425586e-09,31.8336461787921,0.750087886464496,0.0385742040736231,106,0.836361488138865,0.836361488138865,1.15031879707412,51999336.1847002,0.993810703386529,0.4,51999336.1847002,-0.993810703386529,35506349.0288616,-0.609905143483337,8945828.8565791,-0.0361883594181956,51999336.1474986,-0.993810702518626,35497371.7294523,-0.608484458943334,8945828.85312794,-0.0361883594010367,22015615.4210883,-0.147861055234844
45.0018522788094,1.09053316297583e-08,19.9811098391885,0.847236170334442,0.802305343060094,0.801958167800035,0.350542158014976,0.350242514291768,2.92200642341346e-09,31.8739299380007,0.750034815151801,0.0380679418536346,107,0.832208148739393,0.832208148739393,1.12931387898837,51321408.2805297,0.97437387205944,0.4,51321408.2805297,-0.97437387205944,34585563.386889,-0.605028662761801,9079313.62275017,-0.0353148844419426,51321408.266572,-0.974373871865758,34581703.0559216,-0.603613302301795,9079313.63252101,-0.0353148844866636,22247908.9570295,-0.146213206829555
45.0021724844616,7.84459343493533e-09,19.8568193020638,0.83652680378299,0.8027992102302,0.801019891556624,0.351626105714002,0.350810985427356,2.96392647220837e-09,32.1079464876706,0.750053518628685,0.039932655911761,108,0.833137462039858,0.833137462039858,1.13399462276147,51883951.5449507,0.979753986447029,0.4,51883951.4109608,-0.979753984111009,35471326.5208534,-0.602772313834684,8937807.66427724,-0.0356108712899932,51883951.5449507,-0.979753986447029,35452878.3744068,-0.601372023470359,8937807.6602444,-0.0356108712616557,21995692.9852872,-0.146098711494372
45.0025819745586,1.3145458503562e-08,19.8283250294913,0.847208814367162,0.802659274151018,0.801900569632882,0.350406849348022,0.350426923451427,3.35822369842441e-09,31.9878964970282,0.750041035727899,0.038712926324658,109,0.836179873672011,0.836179873672011,1.14371836029742,51976509.0647035,0.988273708451598,0.4,51976509.0647035,-0.988273708451598,35574185.4105541,-0.606518104852927,8868584.28499176,-0.0359702804226972,51976508.8975251,-0.988273705190273,35566518.9314059,-0.605105331434044,8868584.27110418,-0.0359702803416596,21817209.1514922,-0.147070595097028
45.0017230372206,9.5943693324903e-09,19.9671834995591,0.848162199404411,0.802235335607893,0.801581177313047,0.350729898347405,0.350241521094853,2.92304653685898e-09,31.8608331482304,0.750055588548569,0.0383634617890932,110,0.831798681924246,0.831798681924246,1.13158190128506,51410026.3950709,0.976521864841499,0.4,51410026.3174348,-0.976521863454506,34715940.1962741,-0.605676013410334,8768081.60108113,-0.0354033571887844,51410026.3950709,-0.976521864841499,34708738.5514359,-0.604259873915942,8768081.5921415,-0.0354033571468255,21483014.802963,-0.146417562854353
45.0018957432491,9.38651797807442e-09,20.0260211085829,0.844932678980844,0.8026301630806,0.802705175252993,0.351195673150876,0.350253047794689,3.48116340369617e-09,31.9925264979013,0.750057890417995,0.0389250643864297,111,0.837024021751018,0.837024021751018,1.12671434282233,51148399.2949703,0.971599798553077,0.4,51148399.2949703,-0.971599798553077,34312343.2590082,-0.605449818673915,9935798.80091062,-0.0351791325812833,51148399.1815715,-0.971599796473985,34313281.2053997,-0.604032280675023,9935798.80963712,-0.0351791326105758,24352935.6222016,-0.146083805980423
45.0020233044268,1.10755266885256e-08,19.8845554890466,0.849025180803633,0.802261914174064,0.801276438546297,0.3504085107322,0.35031644804291,2.8963696497261e-09,31.8635507269638,0.750048447319582,0.0382937898819935,112,0.831760134538034,0.831760134538034,1.14084688226373,51715501.4449675,0.985357513058126,0.4,51715501.4254059,-0.985357512742864,35261284.1584487,-0.606414653545753,8982239.49899402,-0.0358390532116028,51715501.4449675,-0.985357513058126,35250894.7720921,-0.604999911981803,8982239.47596404,-0.0358390530986732,22119818.1783984,-0.146885380627652
45.0019970184237,1.00796515630389e-08,20.0166881187725,0.846981916999788,0.803183480938105,0.801493889801799,0.351091463411235,0.350637501412822,3.3091485390627e-09,31.9669629879512,0.750050136524691,0.0375487426294933,113,0.834718642759807,0.834718642759807,1.12465202744844,51109883.5417673,0.969941362540596,0.4,51109883.4865552,-0.969941361476241,34325561.8303401,-0.60395447460611,9775655.05361162,-0.0351257387727059,51109883.5417673,-0.969941362540596,34307453.1088866,-0.602543432393687,9775655.0654006,-0.0351257388244307,23959202.8992259,-0.145781231925329
45.0019909996141,1.02843741867561e-08,19.9754838824781,0.847344781350376,0.802808234222253,0.801597055383367,0.350886795796623,0.350479374546887,3.19346157514427e-09,31.9373362364775,0.75005070126495,0.0379807234738023,114,0.831599408556763,0.831599408556763,1.12892027066848,51336654.6982346,0.974113646708159,0.4,51336654.6982346,-0.974113646708159,34636038.3671213,-0.604662972491948,8956442.13487553,-0.0353063271368827,51336654.6554849,-0.974113645726706,34622439.2217032,-0.603250004665545,8956442.12255094,-0.0353063270809422,21945937.240374,-0.14614415757496
